ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,label,Account_Age_Months,Active_Months,DAYS_EMPLOYED_CLEAN,Age_Clean,Asset_Score,Adult_Income_Efficiency
5125466,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18394,-5155,1,0,0,0,Laborers,3.0,0,20,21,14.113620807665983,50.36002737850787,1,56250.0
5125467,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18394,-5155,1,0,0,0,Laborers,3.0,0,27,28,14.113620807665983,50.36002737850787,1,56250.0
5125471,M,Y,Y,1,450000.0,Commercial associate,Higher education,Married,House / apartment,-17437,-1748,1,0,0,0,,3.0,0,16,17,4.785763175906913,47.73990417522245,2,225000.0
5125474,F,Y,Y,0,207000.0,Working,Secondary / secondary special,Married,House / apartment,-13130,-3117,1,0,1,0,Private service staff,2.0,0,23,24,8.53388090349076,35.94798083504449,2,103500.0
5125475,F,Y,Y,0,207000.0,Working,Secondary / secondary special,Married,House / apartment,-13130,-3117,1,0,1,0,Private service staff,2.0,0,14,15,8.53388090349076,35.94798083504449,2,103500.0
5125481,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18253,-1595,1,1,1,0,Laborers,2.0,0,12,13,4.3668720054757015,49.973990417522245,1,90000.0
5125483,F,N,Y,0,58500.0,Pensioner,Higher education,Married,House / apartment,-20657,365243,1,0,0,0,,2.0,0,44,45,0.0,56.55578370978782,1,29250.0
5125487,M,Y,N,1,135000.0,Working,Higher education,Married,House / apartment,-12782,-1078,1,0,0,0,Laborers,3.0,0,46,47,2.951403148528405,34.99520876112252,1,67500.0
5125491,M,Y,N,1,135000.0,Working,Higher education,Married,House / apartment,-12782,-1078,1,0,0,0,Laborers,3.0,0,18,19,2.951403148528405,34.99520876112252,1,67500.0
5125495,M,Y,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,-15975,-2417,1,0,1,0,Managers,2.0,0,16,17,6.617385352498289,43.73716632443532,2,157500.0
5125497,M,Y,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,-15975,-2417,1,0,1,0,Managers,2.0,0,23,24,6.617385352498289,43.73716632443532,2,157500.0
5125501,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20911,365243,1,0,0,0,,2.0,0,21,22,0.0,57.25119780971937,1,60750.0
5125519,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14952,-104,1,0,1,0,Security staff,3.0,0,39,40,0.28473648186173856,40.936344969199176,1,101250.0
5125524,M,N,N,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,-13865,-5674,1,1,1,0,Core staff,4.0,1,13,14,15.534565366187543,37.960301163586585,0,85500.0
5125526,M,N,N,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,-13865,-5674,1,1,1,0,Core staff,4.0,0,35,36,15.534565366187543,37.960301163586585,0,85500.0
5125530,F,Y,N,0,58500.0,Pensioner,Lower secondary,Married,House / apartment,-23377,365243,1,0,0,0,,2.0,0,27,28,0.0,64.00273785078713,1,29250.0
5125532,F,Y,N,0,58500.0,Pensioner,Lower secondary,Married,House / apartment,-23377,365243,1,0,0,0,,2.0,0,56,57,0.0,64.00273785078713,1,29250.0
5125533,F,N,N,0,49500.0,Working,Secondary / secondary special,Married,House / apartment,-18587,-195,1,1,0,0,Cleaning staff,2.0,0,16,17,0.5338809034907598,50.888432580424364,0,24750.0
5125534,F,N,N,0,49500.0,Working,Secondary / secondary special,Married,House / apartment,-18587,-195,1,1,0,0,Cleaning staff,2.0,0,20,21,0.5338809034907598,50.888432580424364,0,24750.0
5125535,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19138,-1291,1,1,0,0,Managers,2.0,0,19,20,3.5345653661875427,52.39698836413415,2,112500.0
5125536,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-14507,-4213,1,1,1,0,Laborers,3.0,0,56,57,11.534565366187543,39.71800136892539,0,90000.0
5125537,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-14507,-4213,1,1,1,0,Laborers,3.0,0,28,29,11.534565366187543,39.71800136892539,0,90000.0
5125539,M,N,N,0,180000.0,Working,Higher education,Married,With parents,-13484,-2417,1,1,1,0,High skill tech staff,2.0,0,28,29,6.617385352498289,36.917180013689254,0,90000.0
5125540,M,N,N,0,180000.0,Working,Higher education,Married,With parents,-13484,-2417,1,1,1,0,High skill tech staff,2.0,0,38,39,6.617385352498289,36.917180013689254,0,90000.0
5125542,M,N,N,0,180000.0,Working,Higher education,Married,With parents,-13484,-2417,1,1,1,0,High skill tech staff,2.0,0,24,25,6.617385352498289,36.917180013689254,0,90000.0
5125543,M,Y,N,0,427500.0,Working,Higher education,Married,House / apartment,-16691,-1565,1,1,0,0,Managers,2.0,0,44,45,4.284736481861739,45.6974674880219,1,213750.0
5125544,M,Y,N,0,427500.0,Working,Higher education,Married,House / apartment,-16691,-1565,1,1,0,0,Managers,2.0,1,47,48,4.284736481861739,45.6974674880219,1,213750.0
5125546,M,Y,N,0,427500.0,Working,Higher education,Married,House / apartment,-16691,-1565,1,1,0,0,Managers,2.0,0,24,25,4.284736481861739,45.6974674880219,1,213750.0
5125547,M,Y,N,0,427500.0,Working,Higher education,Married,House / apartment,-16691,-1565,1,1,0,0,Managers,2.0,0,48,49,4.284736481861739,45.6974674880219,1,213750.0
5125553,F,N,N,0,94500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15672,-622,1,1,0,0,Laborers,1.0,0,48,49,1.702943189596167,42.90759753593429,0,94500.0
5125556,F,N,N,0,94500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15672,-622,1,1,0,0,Laborers,1.0,0,12,13,1.702943189596167,42.90759753593429,0,94500.0
5125560,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-9811,-2814,1,1,0,0,Laborers,2.0,0,18,19,7.704312114989733,26.861054072553046,1,112500.0
5125569,M,Y,N,0,148500.0,State servant,Secondary / secondary special,Married,House / apartment,-10325,-3026,1,1,0,0,,2.0,0,27,28,8.284736481861739,28.268309377138944,1,74250.0
5125584,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22571,365243,1,0,1,0,,2.0,0,33,34,0.0,61.79603011635866,1,60750.0
5125585,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22571,365243,1,0,1,0,,2.0,0,35,36,0.0,61.79603011635866,1,60750.0
5125592,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22571,365243,1,0,1,0,,2.0,0,54,55,0.0,61.79603011635866,1,60750.0
5125596,F,N,N,0,157500.0,Working,Incomplete higher,Separated,House / apartment,-11404,-1868,1,0,1,0,,1.0,0,30,31,5.114305270362765,31.222450376454482,0,157500.0
5125601,F,Y,Y,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-10149,-2783,1,0,0,0,Accountants,2.0,0,15,16,7.619438740588638,27.786447638603697,2,225000.0
5125604,F,Y,Y,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-10149,-2783,1,0,0,0,Accountants,2.0,0,20,21,7.619438740588638,27.786447638603697,2,225000.0
5125612,M,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-19796,-1200,1,0,0,1,High skill tech staff,2.0,1,22,23,3.2854209445585214,54.19849418206708,2,123750.0
5125613,F,N,N,0,126000.0,State servant,Secondary / secondary special,Married,House / apartment,-18166,-3666,1,1,0,0,Medicine staff,2.0,0,49,50,10.036960985626283,49.73579739904175,0,63000.0
5125617,F,N,N,0,126000.0,State servant,Secondary / secondary special,Married,House / apartment,-18166,-3666,1,1,0,0,Medicine staff,2.0,0,42,43,10.036960985626283,49.73579739904175,0,63000.0
5125618,F,N,N,0,126000.0,State servant,Secondary / secondary special,Married,House / apartment,-18166,-3666,1,1,0,0,Medicine staff,2.0,0,21,22,10.036960985626283,49.73579739904175,0,63000.0
5125620,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18731,-4397,1,0,0,0,Laborers,2.0,0,45,46,12.038329911019849,51.28268309377139,2,56250.0
5125622,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18731,-4397,1,0,0,0,Laborers,2.0,0,35,36,12.038329911019849,51.28268309377139,2,56250.0
5125624,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18731,-4397,1,0,0,0,Laborers,2.0,0,20,21,12.038329911019849,51.28268309377139,2,56250.0
5125625,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18731,-4397,1,0,0,0,Laborers,2.0,0,26,27,12.038329911019849,51.28268309377139,2,56250.0
5125626,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18731,-4397,1,0,0,0,Laborers,2.0,0,38,39,12.038329911019849,51.28268309377139,2,56250.0
5125630,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18503,-379,1,1,1,0,,2.0,1,19,20,1.0376454483230664,50.65845311430527,0,112500.0
5125636,M,N,N,1,292500.0,State servant,Secondary / secondary special,Married,House / apartment,-15437,-7835,1,0,1,0,,3.0,0,27,28,21.451060917180012,42.26420260095825,0,146250.0
5125642,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,Rented apartment,-12088,-3574,1,1,1,0,Laborers,2.0,1,24,25,9.78507871321013,33.09514031485284,0,78750.0
5125651,F,Y,N,0,117000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22655,365243,1,0,0,0,,2.0,0,47,48,0.0,62.026009582477755,1,58500.0
5125653,F,Y,Y,0,175500.0,Commercial associate,Higher education,Married,House / apartment,-16833,-3635,1,0,0,1,,2.0,1,20,21,9.952087611225188,46.08624229979466,2,87750.0
5125655,M,Y,N,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-16269,-803,1,1,0,0,Drivers,2.0,0,54,55,2.198494182067077,44.54209445585216,1,123750.0
5125656,M,Y,N,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-16269,-803,1,1,0,0,Drivers,2.0,0,40,41,2.198494182067077,44.54209445585216,1,123750.0
5125657,M,Y,N,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-16269,-803,1,1,0,0,Drivers,2.0,0,23,24,2.198494182067077,44.54209445585216,1,123750.0
5125663,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,0,33,34,10.036960985626283,50.7378507871321,0,22500.0
5125664,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,0,26,27,10.036960985626283,50.7378507871321,0,22500.0
5125666,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,0,37,38,10.036960985626283,50.7378507871321,0,22500.0
5125670,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,0,18,19,10.036960985626283,50.7378507871321,0,22500.0
5125671,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,1,1,1,0,Core staff,2.0,0,24,25,10.036960985626283,50.7378507871321,0,22500.0
5125681,F,N,N,0,337500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-18080,-1718,1,1,0,0,Managers,2.0,0,16,17,4.70362765229295,49.50034223134839,0,168750.0
5125682,F,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14058,-3694,1,0,0,0,Realty agents,3.0,0,28,29,10.113620807665983,38.48870636550308,1,112500.0
5125696,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10000,-1779,1,0,0,0,Laborers,3.0,0,27,28,4.870636550308008,27.378507871321013,2,67500.0
5125699,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10000,-1779,1,0,0,0,Laborers,3.0,1,14,15,4.870636550308008,27.378507871321013,2,67500.0
5125700,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10000,-1779,1,0,0,0,Laborers,3.0,0,28,29,4.870636550308008,27.378507871321013,2,67500.0
5125707,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,0,48,49,1.702943189596167,44.936344969199176,2,67500.0
5125708,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,1,56,57,1.702943189596167,44.936344969199176,2,67500.0
5125710,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,0,22,23,1.702943189596167,44.936344969199176,2,67500.0
5125712,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,0,49,50,1.702943189596167,44.936344969199176,2,67500.0
5125717,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,0,24,25,1.702943189596167,44.936344969199176,2,67500.0
5125718,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,0,25,26,1.702943189596167,44.936344969199176,2,67500.0
5125720,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2.0,0,36,37,1.702943189596167,44.936344969199176,2,67500.0
5125721,M,Y,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,With parents,-22111,-2325,1,1,1,0,Drivers,2.0,0,56,57,6.365503080082136,60.53661875427789,1,56250.0
5125722,M,Y,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,With parents,-22111,-2325,1,1,1,0,Drivers,2.0,0,47,48,6.365503080082136,60.53661875427789,1,56250.0
5125725,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22902,-14775,1,0,0,0,High skill tech staff,2.0,0,47,48,40.4517453798768,62.70225872689939,1,101250.0
5125734,F,Y,Y,0,81000.0,State servant,Higher education,Married,House / apartment,-11256,-2691,1,0,0,0,Core staff,2.0,0,24,25,7.367556468172484,30.817248459958932,2,40500.0
5125735,F,Y,Y,0,81000.0,State servant,Higher education,Married,House / apartment,-11256,-2691,1,0,0,0,Core staff,2.0,0,44,45,7.367556468172484,30.817248459958932,2,40500.0
5125743,F,Y,Y,0,81000.0,State servant,Higher education,Married,House / apartment,-11256,-2691,1,0,0,0,Core staff,2.0,0,12,13,7.367556468172484,30.817248459958932,2,40500.0
5125745,M,N,N,0,144000.0,Working,Secondary / secondary special,Single / not married,With parents,-10450,-1779,1,0,1,0,,1.0,1,12,13,4.870636550308008,28.61054072553046,0,144000.0
5125746,M,N,N,0,144000.0,Working,Secondary / secondary special,Single / not married,With parents,-10450,-1779,1,0,1,0,,1.0,0,27,28,4.870636550308008,28.61054072553046,0,144000.0
5125747,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20590,365243,1,0,0,0,,2.0,0,25,26,0.0,56.37234770704997,1,146250.0
5125749,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-20064,-3360,1,1,1,0,Sales staff,2.0,0,24,25,9.19917864476386,54.93223819301848,1,49500.0
5125750,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-20064,-3360,1,1,1,0,Sales staff,2.0,0,24,25,9.19917864476386,54.93223819301848,1,49500.0
5125754,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,Municipal apartment,-12625,-1261,1,0,0,1,Drivers,3.0,0,21,22,3.4524298425735798,34.56536618754278,2,112500.0
5125764,M,Y,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13030,-1626,1,0,1,0,Laborers,3.0,0,36,37,4.4517453798767965,35.67419575633128,2,67500.0
5125769,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16466,-2083,1,0,0,0,Sales staff,3.0,1,18,19,5.702943189596167,45.08145106091718,1,90000.0
5125775,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-23360,-469,1,0,0,0,,2.0,0,19,20,1.2840520191649556,63.95619438740589,1,56250.0
5125781,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-23360,-469,1,0,0,0,,2.0,0,17,18,1.2840520191649556,63.95619438740589,1,56250.0
5125782,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-23360,-469,1,0,0,0,,2.0,0,16,17,1.2840520191649556,63.95619438740589,1,56250.0
5125786,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-23360,-469,1,0,0,0,,2.0,0,22,23,1.2840520191649556,63.95619438740589,1,56250.0
5125787,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-23360,-469,1,0,0,0,,2.0,0,23,24,1.2840520191649556,63.95619438740589,1,56250.0
5125796,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15575,-2448,1,0,1,0,,2.0,0,17,18,6.702258726899384,42.64202600958248,1,157500.0
5125797,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17038,-925,1,1,1,0,Core staff,2.0,1,14,15,2.532511978097194,46.64750171115674,1,78750.0
5125798,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17038,-925,1,1,1,0,Core staff,2.0,0,58,59,2.532511978097194,46.64750171115674,1,78750.0
5125802,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17038,-925,1,1,1,0,Core staff,2.0,0,53,54,2.532511978097194,46.64750171115674,1,78750.0
5125809,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14295,-2083,1,1,1,0,Laborers,1.0,0,37,38,5.702943189596167,39.13757700205339,2,225000.0
5125810,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14295,-2083,1,1,1,0,Laborers,1.0,0,46,47,5.702943189596167,39.13757700205339,2,225000.0
5125811,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14295,-2083,1,1,1,0,Laborers,1.0,0,36,37,5.702943189596167,39.13757700205339,2,225000.0
5125812,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14295,-2083,1,1,1,0,Laborers,1.0,0,17,18,5.702943189596167,39.13757700205339,2,225000.0
5125813,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14295,-2083,1,1,1,0,Laborers,1.0,0,29,30,5.702943189596167,39.13757700205339,2,225000.0
5125815,F,Y,N,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-19783,-5521,1,1,1,0,Managers,2.0,0,45,46,15.11567419575633,54.16290212183436,1,225000.0
5125819,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-11221,-4244,1,1,1,0,Laborers,4.0,0,41,42,11.619438740588638,30.72142368240931,1,78750.0
5125822,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-11221,-4244,1,1,1,0,Laborers,4.0,0,29,30,11.619438740588638,30.72142368240931,1,78750.0
5125824,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-11221,-4244,1,1,1,0,Laborers,4.0,0,41,42,11.619438740588638,30.72142368240931,1,78750.0
5125826,M,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11613,-4031,1,0,1,0,Laborers,2.0,0,38,39,11.0362765229295,31.794661190965094,2,180000.0
5125828,M,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11613,-4031,1,0,1,0,Laborers,2.0,0,25,26,11.0362765229295,31.794661190965094,2,180000.0
5125831,M,N,Y,0,270000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-11625,-195,1,0,0,1,Sales staff,1.0,0,18,19,0.5338809034907598,31.82751540041068,1,270000.0
